Time,Humidity,Temperature,Rain,Rain bool
2/2/2023 19:05,99,7.89,0.56,1
2/2/2023 19:00,99,7.89,0.55,1
2/2/2023 18:55,99,8,0.55,1
2/2/2023 18:50,99,8,0.55,1
2/2/2023 18:45,99,7.89,0.54,1
2/2/2023 18:40,99,8,0.54,1
2/2/2023 18:35,99,8,0.53,1
2/2/2023 18:30,99,8,0.52,1
2/2/2023 18:25,99,8,0.51,1
2/2/2023 18:20,99,8,0.5,1
2/2/2023 18:15,99,8.11,0.49,1
2/2/2023 18:10,99,8.11,0.48,1
2/2/2023 18:05,99,8.11,0.48,1
2/2/2023 18:00,99,8.22,0.47,1
2/2/2023 17:55,99,8.22,0.46,1
2/2/2023 17:50,99,8.22,0.46,1
2/2/2023 17:45,99,8.22,0.46,1
2/2/2023 17:40,99,8.28,0.45,1
2/2/2023 17:35,99,8.22,0.45,1
2/2/2023 17:30,99,8.28,0.44,1
2/2/2023 17:25,99,8.28,0.43,1
2/2/2023 17:20,99,8.28,0.43,1
2/2/2023 17:15,99,8.39,0.42,1
2/2/2023 17:10,99,8.28,0.41,1
2/2/2023 17:05,99,8.28,0.4,1
2/2/2023 17:00,99,8.28,0.39,1
2/2/2023 16:55,99,8.28,0.39,1
2/2/2023 16:50,99,8.5,0.38,1
2/2/2023 16:45,99,8.5,0.38,1
2/2/2023 16:40,99,8.5,0.37,1
2/2/2023 16:35,99,8.61,0.34,1
2/2/2023 16:30,99,8.61,0.3,1
2/2/2023 16:25,99,8.5,0.28,1
2/2/2023 16:20,99,8.61,0.25,1
2/2/2023 16:15,99,8.61,0.22,1
2/2/2023 16:10,99,8.61,0.18,1
2/2/2023 16:05,99,8.61,0.17,1
2/2/2023 16:00,99,8.61,0.17,1
2/2/2023 15:55,99,8.61,0.16,1
2/2/2023 15:50,99,8.5,0.16,1
2/2/2023 15:45,99,8.61,0.16,1
2/2/2023 15:40,99,8.72,0.15,1
2/2/2023 15:35,99,8.72,0.15,1
2/2/2023 15:30,99,8.72,0.15,1
2/2/2023 15:25,99,8.72,0.15,1
2/2/2023 15:20,99,8.72,0.14,1
2/2/2023 15:15,98,8.72,0.14,1
2/2/2023 15:10,98,8.72,0.14,1
2/2/2023 15:05,98,8.78,0.14,1
2/2/2023 15:00,98,8.78,0.14,1
2/2/2023 14:55,98,8.78,0.14,1
2/2/2023 14:50,98,8.78,0.14,1
2/2/2023 14:45,98,8.89,0.14,1
2/2/2023 14:40,98,8.78,0.13,1
2/2/2023 14:35,98,9,0.13,1
2/2/2023 14:30,98,8.78,0.13,1
2/2/2023 14:25,98,8.78,0.13,1
2/2/2023 14:20,98,8.89,0.13,1
2/2/2023 14:15,98,8.78,0.13,1
2/2/2023 14:10,98,8.89,0.13,1
2/2/2023 14:05,98,8.89,0.13,1
2/2/2023 14:00,98,8.72,0.13,1
2/2/2023 13:55,98,8.61,0.13,1
2/2/2023 13:50,98,8.61,0.13,1
2/2/2023 13:45,99,8.5,0.12,1
2/2/2023 13:40,99,8.5,0.12,1
2/2/2023 13:35,99,8.28,0.12,1
2/2/2023 13:30,99,8.22,0.12,1
2/1/2023 23:55,90,7.72,0,0
2/1/2023 23:50,90,7.72,0,0
2/1/2023 23:45,90,7.72,0,0
2/1/2023 23:40,90,7.78,0,0
2/1/2023 23:35,90,7.89,0,0
2/1/2023 23:30,88,8.11,0,0
2/1/2023 23:25,86,8.39,0,0
2/1/2023 23:20,85,8.61,0,0
2/1/2023 23:15,85,8.78,0,0
2/1/2023 23:10,85,8.78,0,0
2/1/2023 23:05,85,8.89,0,0
2/1/2023 23:00,85,9,0,0
2/1/2023 22:55,85,9,0,0
2/1/2023 22:50,85,9,0,0
2/1/2023 22:45,86,9,0,0
2/1/2023 22:40,86,9.11,0,0
2/1/2023 22:35,86,9.11,0,0
2/1/2023 22:30,86,9.11,0,0
2/1/2023 22:25,86,9.11,0,0
2/1/2023 22:20,86,9.11,0,0
2/1/2023 22:15,86,9.22,0,0
2/1/2023 22:10,86,9.11,0,0
2/1/2023 22:05,86,9.11,0,0
2/1/2023 22:00,86,9.22,0,0
2/1/2023 21:55,86,9.22,0,0
2/1/2023 21:50,86,9.28,0,0
2/1/2023 21:45,87,9.28,0,0
2/1/2023 21:40,87,9.39,0,0
2/1/2023 21:35,87,9.28,0,0
2/1/2023 21:30,86,9.22,0,0
2/1/2023 21:25,87,9.28,0,0
2/1/2023 21:20,86,9.28,0,0
2/1/2023 21:15,86,9.28,0,0
2/1/2023 21:10,86,9.39,0,0
2/1/2023 21:05,87,9.39,0,0
2/1/2023 21:00,86,9.39,0,0
2/1/2023 20:55,86,9.39,0,0
2/1/2023 20:50,86,9.39,0,0
2/1/2023 20:45,86,9.5,0,0
2/1/2023 20:40,86,9.5,0,0
2/1/2023 20:35,86,9.5,0,0
2/1/2023 20:30,86,9.61,0,0
2/1/2023 20:25,86,9.61,0,0
2/1/2023 20:20,86,9.61,0,0
2/1/2023 20:15,86,9.61,0,0
2/1/2023 20:10,86,9.61,0,0
2/1/2023 20:05,86,9.72,0,0
2/1/2023 20:00,86,9.72,0,0
2/1/2023 19:55,86,9.78,0,0
2/1/2023 19:50,86,9.89,0,0
2/1/2023 19:45,86,9.89,0,0
2/1/2023 19:40,85,10,0,0
2/1/2023 19:35,85,10.11,0,0
2/1/2023 19:30,84,10.22,0,0
2/1/2023 19:25,84,10.28,0,0
2/1/2023 19:20,83,10.5,0,0
2/1/2023 19:15,83,10.5,0,0
2/1/2023 19:10,83,10.61,0,0
2/1/2023 19:05,83,10.61,0,0
2/1/2023 19:00,83,10.78,0,0
2/1/2023 18:55,83,10.89,0,0
2/1/2023 18:50,83,11,0,0
2/1/2023 18:45,83,11.22,0,0
2/1/2023 18:40,82,11.28,0,0
2/1/2023 18:35,82,11.5,0,0
2/1/2023 18:30,82,11.72,0,0
2/1/2023 18:25,81,11.78,0,0
2/1/2023 18:20,81,12.11,0,0
2/1/2023 18:15,80,12.39,0,0
2/1/2023 18:10,81,12.39,0,0
2/1/2023 18:05,81,12.5,0,0
2/1/2023 18:00,81,12.5,0,0
2/1/2023 17:55,80,12.61,0,0
2/1/2023 17:50,79,12.72,0,0
2/1/2023 17:45,80,12.78,0,0
2/1/2023 17:40,80,12.78,0,0
2/1/2023 17:35,79,12.78,0,0
2/1/2023 17:30,79,12.89,0,0
2/1/2023 17:25,80,12.89,0,0
2/1/2023 17:20,79,13,0,0
2/1/2023 17:15,79,13,0,0
2/1/2023 17:10,80,12.89,0,0
2/1/2023 17:05,79,12.89,0,0
2/1/2023 17:00,79,13,0,0
2/1/2023 16:55,79,12.89,0,0
2/1/2023 16:50,78,13.22,0,0
2/1/2023 16:45,77,13.5,0,0
2/1/2023 16:40,77,13.5,0,0
2/1/2023 16:35,77,13.28,0,0
2/1/2023 16:30,77,13.28,0,0
2/1/2023 16:25,77,13.39,0,0
2/1/2023 16:20,77,13.22,0,0
2/1/2023 16:15,76,13.72,0,0
2/1/2023 16:10,75,13.78,0,0
2/1/2023 16:05,76,13.61,0,0
2/1/2023 16:00,76,13.72,0,0
2/1/2023 15:55,77,13.5,0,0
2/1/2023 15:50,77,13.28,0,0
2/1/2023 15:45,76,13.61,0,0
2/1/2023 15:40,76,13.78,0,0
2/1/2023 15:35,74,13.61,0,0
2/1/2023 15:30,76,13.39,0,0
2/1/2023 15:25,77,13.28,0,0
2/1/2023 15:20,76,13.22,0,0
2/1/2023 15:15,76,13.11,0,0
2/1/2023 15:10,77,13,0,0
2/1/2023 15:05,78,12.78,0,0
2/1/2023 15:00,78,12.89,0,0
2/1/2023 14:55,78,12.72,0,0
2/1/2023 14:50,78,12.72,0,0
2/1/2023 14:45,78,12.78,0,0
2/1/2023 14:40,78,12.5,0,0
2/1/2023 14:35,79,12.28,0,0
2/1/2023 14:30,79,12.28,0,0
2/1/2023 14:25,79,12.28,0,0
2/1/2023 14:20,80,12.11,0,0
2/1/2023 14:15,80,11.89,0,0
2/1/2023 14:10,80,11.89,0,0
2/1/2023 14:05,80,11.89,0,0
2/1/2023 14:00,81,11.78,0,0
2/1/2023 13:55,82,11.5,0,0
2/1/2023 13:50,81,11.61,0,0
2/1/2023 13:45,83,11.22,0,0
2/1/2023 13:40,82,11.28,0,0
2/1/2023 13:35,83,11.11,0,0
2/1/2023 13:30,83,11.39,0,0
1/31/2023 23:55,97,13.5,0.02,1
1/31/2023 23:50,97,13.61,0.02,1
1/31/2023 23:45,97,13.78,0.01,1
1/31/2023 23:40,96,13.78,0,0
1/31/2023 23:35,96,13.89,0,0
1/31/2023 23:30,96,14.22,0,0
1/31/2023 23:25,95,14.5,0,0
1/31/2023 23:20,95,14.89,0,0
1/31/2023 23:16,95,15.22,0,0
1/31/2023 23:10,95,16.28,0,0
1/31/2023 23:06,95,16.39,0,0
1/31/2023 23:00,96,16.61,0,0
1/31/2023 22:55,95,16.72,0,0
1/31/2023 22:50,95,16.72,0,0
1/31/2023 22:45,95,16.72,0,0
1/31/2023 22:40,95,16.78,0,0
1/31/2023 22:35,95,16.78,0,0
1/31/2023 22:30,95,16.78,0,0
1/31/2023 22:25,95,16.89,0,0
1/31/2023 22:20,94,16.89,0,0
1/31/2023 22:15,94,16.89,0,0
1/31/2023 22:10,94,16.89,0,0
1/31/2023 22:05,94,16.89,0,0
1/31/2023 22:00,94,16.89,0,0
1/31/2023 21:55,94,16.89,0,0
1/31/2023 21:50,94,16.89,0,0
1/31/2023 21:45,94,17,0,0
1/31/2023 21:40,94,16.89,0,0
1/31/2023 21:35,94,16.89,0,0
1/31/2023 21:30,94,17,0,0
1/31/2023 21:25,94,17,0,0
1/31/2023 21:20,94,17,0,0
1/31/2023 21:15,94,16.89,0,0
1/31/2023 21:10,94,17,0,0
1/31/2023 21:05,94,17,0,0
1/31/2023 21:00,94,16.89,0,0
1/31/2023 20:55,94,17,0,0
1/31/2023 20:50,94,17,0,0
1/31/2023 20:45,94,17,0,0
1/31/2023 20:40,94,16.89,0,0
1/31/2023 20:35,94,17,0,0
1/31/2023 20:30,94,17,0,0
1/31/2023 20:25,93,17,0,0
1/31/2023 20:20,94,17,0,0
1/31/2023 20:15,94,17,0,0
1/31/2023 20:10,93,17,0,0
1/31/2023 20:05,93,17.11,0,0
1/31/2023 20:00,93,17.11,0,0
1/31/2023 19:55,93,17.22,0,0
1/31/2023 19:50,93,17.22,0,0
1/31/2023 19:45,93,17.22,0,0
1/31/2023 19:40,92,17.22,0,0
1/31/2023 19:35,92,17.28,0,0
1/31/2023 19:30,92,17.28,0,0
1/31/2023 19:25,92,17.28,0,0
1/31/2023 19:20,92,17.28,0,0
1/31/2023 19:15,92,17.28,0,0
1/31/2023 19:10,92,17.28,0,0
1/31/2023 19:05,92,17.39,0,0
1/31/2023 19:00,91,17.39,0,0
1/31/2023 18:55,91,17.5,0,0
1/31/2023 18:50,91,17.5,0,0
1/31/2023 18:45,91,17.5,0,0
1/31/2023 18:40,91,17.5,0,0
1/31/2023 18:35,91,17.5,0,0
1/31/2023 18:30,91,17.61,0,0
1/31/2023 18:25,91,17.61,0,0
1/31/2023 18:20,90,17.72,0,0
1/31/2023 18:15,90,17.72,0,0
1/31/2023 18:10,90,17.72,0,0
1/31/2023 18:05,90,17.78,0,0
1/31/2023 18:00,90,17.78,0,0
1/31/2023 17:55,89,17.89,0,0
1/31/2023 17:50,89,17.89,0,0
1/31/2023 17:45,89,17.89,0,0
1/31/2023 17:40,89,18,0,0
1/31/2023 17:35,88,18,0,0
1/31/2023 17:30,88,18.11,0,0
1/31/2023 17:25,88,18.11,0,0
1/31/2023 17:20,88,18.22,0,0
1/31/2023 17:15,87,18.22,0,0
1/31/2023 17:10,87,18.22,0,0
1/31/2023 17:05,87,18.28,0,0
1/31/2023 17:00,87,18.28,0,0
1/31/2023 16:55,87,18.28,0,0
1/31/2023 16:50,87,18.39,0,0
1/31/2023 16:45,86,18.39,0,0
1/31/2023 16:40,87,18.39,0,0
1/31/2023 16:35,86,18.5,0,0
1/31/2023 16:30,86,18.5,0,0
1/31/2023 16:25,86,18.5,0,0
1/31/2023 16:20,86,18.5,0,0
1/31/2023 16:15,86,18.61,0,0
1/31/2023 16:10,85,18.72,0,0
1/31/2023 16:05,85,18.78,0,0
1/31/2023 16:00,85,18.78,0,0
1/31/2023 15:55,85,18.89,0,0
1/31/2023 15:51,85,19.11,0,0
1/31/2023 15:45,84,19.22,0,0
1/31/2023 15:40,85,18.89,0,0
1/31/2023 15:35,85,19.11,0,0
1/31/2023 15:31,87,18.39,0,0
1/31/2023 15:25,88,18.28,0,0
1/31/2023 15:20,87,18.28,0,0
1/31/2023 15:15,87,18.39,0,0
1/31/2023 15:11,87,18.39,0,0
1/31/2023 15:05,88,18.28,0,0
1/31/2023 15:00,87,18.28,0,0
1/31/2023 14:55,87,18.28,0,0
1/31/2023 14:51,88,18.28,0,0
1/31/2023 14:45,87,18.28,0,0
1/31/2023 14:40,87,18.28,0,0
1/31/2023 14:35,87,18.28,0,0
1/31/2023 14:31,87,18.28,0,0
1/31/2023 14:25,87,18.39,0,0
1/31/2023 14:20,86,18.61,0,0
1/31/2023 14:15,87,18.39,0,0
1/31/2023 14:11,87,18.39,0,0
1/31/2023 14:05,86,18.5,0,0
1/31/2023 14:00,86,18.61,0,0
1/31/2023 13:55,85,18.72,0,0
1/31/2023 13:51,86,18.72,0,0
1/31/2023 13:45,85,18.72,0,0
1/31/2023 13:40,85,18.72,0,0
1/31/2023 13:35,85,18.78,0,0
1/31/2023 13:31,85,18.78,0,0
1/30/2023 23:55,96,13.28,1.11,1
1/30/2023 23:50,96,13.22,1.11,1
1/30/2023 23:46,96,13.22,1.11,1
1/30/2023 23:40,96,13.22,1.11,1
1/30/2023 23:35,96,13.11,1.11,1
1/30/2023 23:30,97,13.11,1.11,1
1/30/2023 23:25,97,13.11,1.11,1
1/30/2023 23:20,97,13.11,1.11,1
1/30/2023 23:15,97,13,1.11,1
1/30/2023 23:10,97,13,1.11,1
1/30/2023 23:05,97,13,1.11,1
1/30/2023 23:00,97,13,1.11,1
1/30/2023 22:55,97,13,1.11,1
1/30/2023 22:50,97,12.89,1.11,1
1/30/2023 22:45,97,12.89,1.11,1
1/30/2023 22:40,97,12.89,1.11,1
1/30/2023 22:35,97,13,1.11,1
1/30/2023 22:30,97,13,1.11,1
1/30/2023 22:25,97,13,1.11,1
1/30/2023 22:20,97,13,1.11,1
1/30/2023 22:15,97,13.11,1.11,1
1/30/2023 22:10,97,13.11,1.11,1
1/30/2023 22:05,97,13.11,1.11,1
1/30/2023 22:00,97,13.11,1.11,1
1/30/2023 21:55,96,13.11,1.11,1
1/30/2023 21:50,96,13.22,1.11,1
1/30/2023 21:45,96,13.22,1.11,1
1/30/2023 21:40,96,13.22,1.11,1
1/30/2023 21:35,96,13.11,1.11,1
1/30/2023 21:30,96,13.11,1.11,1
1/30/2023 21:25,96,13.11,1.11,1
1/30/2023 21:20,96,13.11,1.11,1
1/30/2023 21:15,96,13.22,1.11,1
1/30/2023 21:10,96,13.22,1.11,1
1/30/2023 21:05,96,13.22,1.11,1
1/30/2023 21:00,96,13.22,1.11,1
1/30/2023 20:55,96,13.28,1.11,1
1/30/2023 20:50,95,13.28,1.11,1
1/30/2023 20:45,96,13.28,1.11,1
1/30/2023 20:40,96,13.22,1.11,1
1/30/2023 20:35,96,13.28,1.11,1
1/30/2023 20:30,96,13.28,1.11,1
1/30/2023 20:25,96,13.28,1.11,1
1/30/2023 20:20,96,13.28,1.11,1
1/30/2023 20:15,96,13.28,1.11,1
1/30/2023 20:10,95,13.28,1.11,1
1/30/2023 20:05,95,13.28,1.11,1
1/30/2023 20:00,96,13.39,1.11,1
1/30/2023 19:55,96,13.39,1.11,1
1/30/2023 19:50,96,13.5,1.11,1
1/30/2023 19:45,95,13.5,1.11,1
1/30/2023 19:40,95,13.5,1.11,1
1/30/2023 19:35,95,13.5,1.11,1
1/30/2023 19:30,95,13.5,1.11,1
1/30/2023 19:25,95,13.61,1.11,1
1/30/2023 19:20,95,13.61,1.11,1
1/30/2023 19:15,95,13.61,1.11,1
1/30/2023 19:10,95,13.61,1.11,1
1/30/2023 19:05,95,13.72,1.11,1
1/30/2023 19:00,95,13.72,1.11,1
1/30/2023 18:55,95,13.72,1.11,1
1/30/2023 18:50,95,13.72,1.11,1
1/30/2023 18:45,94,13.78,1.11,1
1/30/2023 18:40,94,13.78,1.11,1
1/30/2023 18:35,94,13.78,1.11,1
1/30/2023 18:30,94,13.89,1.11,1
1/30/2023 18:25,94,13.89,1.11,1
1/30/2023 18:20,94,13.89,1.11,1
1/30/2023 18:15,94,13.89,1.11,1
1/30/2023 18:10,94,14,1.11,1
1/30/2023 18:05,94,14,1.11,1
1/30/2023 18:00,94,14.11,1.11,1
1/30/2023 17:55,93,14.22,1.11,1
1/30/2023 17:50,93,14.28,1.11,1
1/30/2023 17:45,93,14.28,1.11,1
1/30/2023 17:40,93,14.39,1.11,1
1/30/2023 17:35,92,14.39,1.11,1
1/30/2023 17:30,92,14.39,1.11,1
1/30/2023 17:25,92,14.39,1.11,1
1/30/2023 17:20,92,14.39,1.11,1
1/30/2023 17:15,92,14.5,1.11,1
1/30/2023 17:10,92,14.5,1.11,1
1/30/2023 17:05,92,14.39,1.11,1
1/30/2023 17:00,92,14.39,1.11,1
1/30/2023 16:55,92,14.39,1.11,1
1/30/2023 16:50,92,14.5,1.11,1
1/30/2023 16:45,92,14.5,1.11,1
1/30/2023 16:41,91,14.39,1.11,1
1/30/2023 16:35,91,14.5,1.11,1
1/30/2023 16:30,91,14.61,1.11,1
1/30/2023 16:25,91,14.61,1.11,1
1/30/2023 16:20,91,14.61,1.11,1
1/30/2023 16:15,92,14.72,1.11,1
1/30/2023 16:10,92,14.61,1.11,1
1/30/2023 16:05,93,14.5,1.11,1
1/30/2023 16:00,92,14.61,1.11,1
1/30/2023 15:55,92,14.5,1.11,1
1/30/2023 15:50,92,14.5,1.11,1
1/30/2023 15:45,92,14.5,1.11,1
1/30/2023 15:40,93,14.22,1.11,1
1/30/2023 15:35,96,14.11,1.11,1
1/30/2023 15:30,95,13.72,1.11,1
1/30/2023 15:25,96,13.61,1.11,1
1/30/2023 15:20,96,13.61,1.11,1
1/30/2023 15:15,95,13.72,1.11,1
1/30/2023 15:10,96,13.72,1.11,1
1/30/2023 15:05,96,13.72,1.11,1
1/30/2023 15:00,96,13.72,1.11,1
1/30/2023 14:55,96,13.5,1.11,1
1/30/2023 14:50,97,13.5,1.11,1
1/30/2023 14:45,97,13.39,1.11,1
1/30/2023 14:40,97,13.28,1.11,1
1/30/2023 14:35,97,13.28,1.11,1
1/30/2023 14:30,97,13.22,1.11,1
1/30/2023 14:25,96,13.28,1.11,1
1/30/2023 14:20,96,13.28,1.11,1
1/30/2023 14:15,96,13.22,1.11,1
1/30/2023 14:10,96,13.28,1.11,1
1/30/2023 14:05,96,13.39,1.11,1
1/30/2023 14:00,95,13.5,1.11,1
1/30/2023 13:55,94,13.5,1.11,1
1/30/2023 13:50,94,13.61,1.11,1
1/30/2023 13:45,94,13.61,1.11,1
1/30/2023 13:40,94,13.61,1.11,1
1/30/2023 13:35,94,13.61,1.11,1
1/30/2023 13:30,93,13.61,1.11,1
1/29/2023 23:55,98,9.22,0.62,1
1/29/2023 23:50,98,9.22,0.62,1
1/29/2023 23:45,98,9.11,0.62,1
1/29/2023 23:40,97,9.11,0.62,1
1/29/2023 23:35,97,9.11,0.62,1
1/29/2023 23:30,97,9.11,0.61,1
1/29/2023 23:25,97,9.11,0.61,1
1/29/2023 23:20,97,9.11,0.6,1
1/29/2023 23:15,97,9.11,0.6,1
1/29/2023 23:10,97,9.22,0.59,1
1/29/2023 23:05,97,9.22,0.58,1
1/29/2023 23:00,97,9.22,0.58,1
1/29/2023 22:55,97,9.22,0.57,1
1/29/2023 22:50,97,9.22,0.57,1
1/29/2023 22:45,97,9.22,0.56,1
1/29/2023 22:40,97,9.22,0.56,1
1/29/2023 22:35,97,9.22,0.55,1
1/29/2023 22:30,97,9.22,0.54,1
1/29/2023 22:25,96,9.22,0.54,1
1/29/2023 22:20,97,9.22,0.53,1
1/29/2023 22:15,97,9.22,0.53,1
1/29/2023 22:10,97,9.22,0.53,1
1/29/2023 22:05,97,9.22,0.52,1
1/29/2023 22:00,97,9.22,0.52,1
1/29/2023 21:55,97,9.22,0.51,1
1/29/2023 21:50,96,9.22,0.5,1
1/29/2023 21:45,97,9.22,0.49,1
1/29/2023 21:40,96,9.28,0.47,1
1/29/2023 21:35,96,9.22,0.44,1
1/29/2023 21:30,96,9.22,0.43,1
1/29/2023 21:25,97,9.28,0.41,1
1/29/2023 21:20,97,9.28,0.4,1
1/29/2023 21:15,97,9.28,0.37,1
1/29/2023 21:10,97,9.28,0.35,1
1/29/2023 21:05,96,9.28,0.33,1
1/29/2023 21:00,96,9.39,0.3,1
1/29/2023 20:55,96,9.39,0.28,1
1/29/2023 20:50,96,9.39,0.25,1
1/29/2023 20:45,96,9.39,0.24,1
1/29/2023 20:40,95,9.39,0.22,1
1/29/2023 20:35,95,9.39,0.21,1
1/29/2023 20:30,95,9.39,0.19,1
1/29/2023 20:25,95,9.39,0.17,1
1/29/2023 20:20,95,9.5,0.16,1
1/29/2023 20:15,95,9.39,0.14,1
1/29/2023 20:10,96,9.5,0.13,1
1/29/2023 20:05,95,9.5,0.12,1
1/29/2023 20:00,95,9.5,0.11,1
1/29/2023 19:55,94,9.5,0.1,1
1/29/2023 19:50,94,9.5,0.09,1
1/29/2023 19:45,94,9.5,0.09,1
1/29/2023 19:40,94,9.61,0.08,1
1/29/2023 19:35,94,9.61,0.07,1
1/29/2023 19:30,94,9.61,0.07,1
1/29/2023 19:25,93,9.72,0.06,1
1/29/2023 19:20,93,9.72,0.06,1
1/29/2023 19:15,93,9.78,0.05,1
1/29/2023 19:10,93,9.78,0.05,1
1/29/2023 19:05,93,9.78,0.05,1
1/29/2023 19:00,93,9.78,0.05,1
1/29/2023 18:55,92,9.89,0.04,1
1/29/2023 18:50,92,9.89,0.04,1
1/29/2023 18:45,92,9.89,0.04,1
1/29/2023 18:40,91,10,0.03,1
1/29/2023 18:35,91,10,0.03,1
1/29/2023 18:30,91,10.11,0.02,1
1/29/2023 18:25,91,10.11,0.02,1
1/29/2023 18:20,90,10.22,0.02,1
1/29/2023 18:15,90,10.22,0.01,1
1/29/2023 18:10,90,10.22,0.01,1
1/29/2023 18:05,89,10.28,0.01,1
1/29/2023 18:00,89,10.28,0.01,1
1/29/2023 17:55,88,10.39,0.01,1
1/29/2023 17:50,87,10.39,0.01,1
1/29/2023 17:45,87,10.39,0.01,1
1/29/2023 17:40,86,10.5,0.01,1
1/29/2023 17:35,86,10.5,0,0
1/29/2023 17:30,85,10.5,0,0
1/29/2023 17:25,85,10.61,0,0
1/29/2023 17:20,85,10.72,0,0
1/29/2023 17:15,85,10.78,0,0
1/29/2023 17:10,86,10.89,0,0
1/29/2023 17:05,83,10.89,0,0
1/29/2023 17:00,84,11,0,0
1/29/2023 16:55,83,11.11,0,0
1/29/2023 16:50,82,11.22,0,0
1/29/2023 16:45,82,11.28,0,0
1/29/2023 16:40,81,11.5,0,0
1/29/2023 16:35,80,11.61,0,0
1/29/2023 16:30,79,11.61,0,0
1/29/2023 16:25,78,11.61,0,0
1/29/2023 16:20,78,11.89,0,0
1/29/2023 16:15,77,12.11,0,0
1/29/2023 16:10,74,12.28,0,0
1/29/2023 16:05,73,12.28,0,0
1/29/2023 16:00,73,12.39,0,0
1/29/2023 15:55,73,12.5,0,0
1/29/2023 15:50,71,12.61,0,0
1/29/2023 15:45,71,12.61,0,0
1/29/2023 15:40,71,12.61,0,0
1/29/2023 15:35,71,12.61,0,0
1/29/2023 15:30,71,12.61,0,0
1/29/2023 15:25,71,12.5,0,0
1/29/2023 15:20,71,12.5,0,0
1/29/2023 15:15,70,12.72,0,0
1/29/2023 15:10,69,12.89,0,0
1/29/2023 15:05,69,12.78,0,0
1/29/2023 15:00,70,12.78,0,0
1/29/2023 14:55,70,13,0,0
1/29/2023 14:50,70,13,0,0
1/29/2023 14:45,71,13.11,0,0
1/29/2023 14:40,68,13.22,0,0
1/29/2023 14:35,68,13.22,0,0
1/29/2023 14:30,68,13.22,0,0
1/29/2023 14:25,69,13.22,0,0
1/29/2023 14:20,69,13,0,0
1/29/2023 14:15,69,12.89,0,0
1/29/2023 14:11,70,12.5,0,0
1/29/2023 14:05,70,12.39,0,0
1/29/2023 14:00,68,12.78,0,0
1/29/2023 13:55,68,13.11,0,0
1/29/2023 13:50,68,12.89,0,0
1/29/2023 13:45,68,12.78,0,0
1/29/2023 13:40,68,13,0,0
1/29/2023 13:35,67,12.78,0,0
1/29/2023 13:30,67,13,0,0
1/28/2023 23:55,41,9.28,0,0
1/28/2023 23:50,41,9.28,0,0
1/28/2023 23:45,41,9.28,0,0
1/28/2023 23:40,41,9.39,0,0
1/28/2023 23:35,40,9.39,0,0
1/28/2023 23:30,41,9.39,0,0
1/28/2023 23:25,41,9.39,0,0
1/28/2023 23:20,40,9.39,0,0
1/28/2023 23:15,40,9.39,0,0
1/28/2023 23:10,40,9.28,0,0
1/28/2023 23:05,40,9.22,0,0
1/28/2023 23:00,41,9.11,0,0
1/28/2023 22:55,40,9.22,0,0
1/28/2023 22:50,40,9.11,0,0
1/28/2023 22:45,41,9.11,0,0
1/28/2023 22:40,40,9.22,0,0
1/28/2023 22:35,40,9.22,0,0
1/28/2023 22:30,40,9.22,0,0
1/28/2023 22:25,40,9.11,0,0
1/28/2023 22:20,40,9.22,0,0
1/28/2023 22:15,39,9.28,0,0
1/28/2023 22:10,39,9.28,0,0
1/28/2023 22:05,39,9.28,0,0
1/28/2023 22:00,38,9.39,0,0
1/28/2023 21:55,37,9.5,0,0
1/28/2023 21:50,37,9.72,0,0
1/28/2023 21:45,36,9.78,0,0
1/28/2023 21:40,36,9.78,0,0
1/28/2023 21:35,37,9.72,0,0
1/28/2023 21:30,37,9.72,0,0
1/28/2023 21:25,36,9.78,0,0
1/28/2023 21:20,37,9.78,0,0
1/28/2023 21:15,37,9.72,0,0
1/28/2023 21:10,37,9.72,0,0
1/28/2023 21:05,37,9.72,0,0
1/28/2023 21:00,37,9.72,0,0
1/28/2023 20:55,36,9.78,0,0
1/28/2023 20:50,36,9.78,0,0
1/28/2023 20:45,36,9.89,0,0
1/28/2023 20:40,36,9.78,0,0
1/28/2023 20:35,36,10.11,0,0
1/28/2023 20:30,35,10.22,0,0
1/28/2023 20:25,34,10.39,0,0
1/28/2023 20:20,34,10.72,0,0
1/28/2023 20:15,33,10.89,0,0
1/28/2023 20:10,32,11.11,0,0
1/28/2023 20:05,32,11.22,0,0
1/28/2023 20:00,32,11.28,0,0
1/28/2023 19:55,32,11.28,0,0
1/28/2023 19:50,31,11.28,0,0
1/28/2023 19:45,31,11.11,0,0
1/28/2023 19:40,32,11,0,0
1/28/2023 19:35,33,11.22,0,0
1/28/2023 19:30,31,11.28,0,0
1/28/2023 19:25,31,11.5,0,0
1/28/2023 19:20,30,11.61,0,0
1/28/2023 19:15,31,11.72,0,0
1/28/2023 19:10,29,11.78,0,0
1/28/2023 19:05,29,11.72,0,0
1/28/2023 19:00,29,11.61,0,0
1/28/2023 18:55,29,11.5,0,0
1/28/2023 18:50,30,11.28,0,0
1/28/2023 18:45,32,11.28,0,0
1/28/2023 18:40,32,11.28,0,0
1/28/2023 18:35,31,11.22,0,0
1/28/2023 18:30,29,11.11,0,0
1/28/2023 18:25,30,11.28,0,0
1/28/2023 18:20,28,11.5,0,0
1/28/2023 18:15,28,11.61,0,0
1/28/2023 18:10,28,11.78,0,0
1/28/2023 18:05,28,12.11,0,0
1/28/2023 18:00,27,12.28,0,0
